count	req_url
30427	http://zxpic.gtimg.com/infonew/0/sports_zt_pics_11069928.jpg/320
30419	http://zxpic.gtimg.com/infonew/0/sports_zt_pics_11069177.jpg/320
30412	http://zxpic.gtimg.com/infonew/0/sports_zt_pics_11069180.jpg/320
30401	http://zxpic.gtimg.com/infonew/0/sports_zt_pics_11069183.jpg/320
30368	http://zxpic.gtimg.com/infonew/0/news_zt_pics_11066299.jpg/800
30364	http://pub.idqqimg.com/qqun/xiaoqu/mobile/img/like_big_2.png?921972f8
30357	http://imgcache.gtimg.cn/vipstyle/mobile/client/profile/v1/img/bg-sprites.png
30311	http://s8.rr.itc.cn/org/wapChange/20146_4_18/b8opmo5656205635520.png
30289	http://k.sinaimg.cn/www/dy/s/2014-11-14/U11443P1T1D31144072F21DT20141114103955.jpg/w120h90l50t1dc3.jpg
30286	http://img2.paipaiimg.com/9677ba87/expr-54607EDC-00000000B2C0263A54607EDC0002FEDD.1.jpg
30278	http://pms.mb.qq.com/favicon.ico
30163	http://m.baidu.com/static/search/sprite.png
30123	http://k.sinaimg.cn/m1/maxwidth.640/m1.sinaimg.cn/4d69132bf500bcaad161856b0657f93a_436_600.jpg/w120h90l50t10bd.jpg
30101	http://infopic.gtimg.com/info/images/2014/11/141593768324636669.jpg
30088	http://a.tbcdn.cn/mw/base/styles/component/icon/images/b_2.png
30088	http://zxpic.gtimg.com/infonew/0/joke_pics_-1460.jpg/640
30025	http://y0.ifengimg.com/ifengimcp/pic/20141113/36880bd58a660ceb9451_size6_w145_h100.jpg
29977	http://k.sinaimg.cn/www/ty/o/2014-11-14/1415919033_N8AGGb.jpg/w120h90l50t1b7b.jpg
29920	http://download.wegame.qq.com/gc/formal/common/101030458/thumImg.png
29853	http://3glogo.gtimg.com/html5/180/4d62e00f5770793f6f43a35d8d54bc15/60_60.png
29850	http://zxpic.gtimg.com/infonew/0/sports_pics_-78514.jpg/168
29729	http://img0.bdstatic.com/static/mobileimage/img/loading_opt_64b897e.gif
29682	http://k.sinaimg.cn/www/ty/n/2014-11-14/U7881P6T12D7408760F44DT20141114030748.jpg/w120h90l50t114e.jpg
29655	http://api.unipay.qq.com/v1/900/15499/log_data?num=1&record0=6=10
29652	http://y1.ifengimg.com/ifengimcp/sta/img/2013/1228/lazyimg.png
29580	http://pub.idqqimg.com/qqun/xiaoqu/mobile/img/ico-female.png?db061e00
29551	http://k.sinaimg.cn/www/ty/j/2014-11-14/U6521P6T12D7409169F44DT20141114104007.jpg/w120h90l50t1613.jpg
29520	http://gw.alicdn.com/tps/i3/TB1M4AfGXXXXXabXVXXrVZt0FXX-640-200.jpg
29509	http://download.wegame.qq.com/gc/formal/common/100584357/thumImg.png
29438	http://gw.alicdn.com/tps/i2/TB1nmqyFFXXXXcQbFXXE5jB3XXX-114-114.png
29424	http://imgcache.gtimg.cn/club/gameCenter/gift/banner/29569/banner.jpg
29421	http://pub.idqqimg.com/qqun/xiaoqu/mobile/img/ico-male.png?5eb5e2fb
29408	http://qzonestyle.gtimg.cn/qzone/phone/style/img/vip-signup@2x.jpg?max_age=19830212&d=20140909181250
29400	http://qzonestyle.gtimg.cn/qzone/phone/style/img/vip-renew@2x.jpg?max_age=19830212&d=20140909181250
29352	http://y1.ifengimg.com/ifengimcp/pic/20140918/b3085b36900823c8d32f_size2_w90_h90.png
29323	http://wap.sogou.com/resource/vr/5/images/tongyong/bg_line.png
29322	http://wap.baidu.com/static/img/bdlistiphone/loading_opt.gif
29306	http://mmbiz.qpic.cn/mmbiz/fwiaFMfibz0bIiaQ2nYbRX1t4qgfHQdNduKgvdGIPNop0C5WxMAGjIxJ6BJJ0LYBu7j5TQBW8icB1XV6iaMicJicQjhgg/0
29275	http://cache.adm.cnzz.net/noname.gif
29269	http://zxpic.gtimg.com/infonew/0/news_zt_pics_11067411.jpg/220
29251	http://k.sinaimg.cn/www/dy/slidenews/2_img/2014_46/55344_1377872_423698.jpg/w140h105l50t1df6.jpg
29116	http://zxpic.gtimg.com/infonew/0/news_zt_pics_11067412.jpg/220
29110	http://s1.mimg.ifeng.com/upload/day_131031/201310311623218964_size10_w320_h90_iifeng.png
29093	http://k.sinaimg.cn/m1/maxwidth.640/m1.sinaimg.cn/8c9345bfaf42ace302789a37fdf7400b_583_400.jpg/w120h90l50t1e30.jpg
29028	http://k.sinaimg.cn/m1/maxwidth.640/m1.sinaimg.cn/131e92bf9cca1388be3ed2db9f66495c_591_396.jpg/w120h90l50t171a.jpg
29024	http://wap.sogou.com/images/pic9.png
28989	http://s2.mimg.ifeng.com/upload/day_131031/201310311622423447_size4_w100_h100_iifeng.png
28977	http://tb2.bdstatic.com/tb/editor/images/client/image_emoticon9.png
28974	http://s0.mimg.ifeng.com/upload/day_131031/201310311623419976_size2_w640_h8_iifeng.png
28942	http://zxpic.gtimg.com/infonew/0/sports_pics_113399622.jpg/168
28891	http://img0.bdstatic.com/static/mobileimage/img/gotop_c6a67a1.png?_inline
28887	http://zxpic.gtimg.com/infonew/0/news_zt_pics_11067413.jpg/220
28877	http://infopic.gtimg.com/info/images/2014/11/141592986106798477.jpg
28875	http://zxpic.gtimg.com/infonew/0/news_zt_pics_11067414.jpg/220
28848	http://infopic.gtimg.com/info/images/2014/11/14159306746048338.jpg
28841	http://infopic.gtimg.com/info/images/2014/11/141592815888023903.jpg
28832	http://m.baidu.com/static/index/icon/novel.png
28825	http://zxpic.gtimg.com/infonew/0/sports_pics_113399880.jpg/168
28778	http://img4.paipaiimg.com/116a82cf/expr-545EA400-000000000C7D5D7C545EA400000577F8.1.jpg
28777	http://zxpic.gtimg.com/infonew/0/news_zt_pics_11067415.jpg/220
28766	http://zxpic.gtimg.com/infonew/0/news_zt_pics_11067417.jpg/220
28760	http://h5.m.taobao.com/favicon.ico
28755	http://wap.sogou.com/images/pic4.png
28702	http://y2.ifengimg.com/ifengimcp/pic/20141011/2839790865aee6bb0517_size7_w100_h100.png
28696	http://m.jd.com/images/touch2013/icon2b.png
28696	http://wap.sogou.com/resource/web/images/new-line.gif
28690	http://zxpic.gtimg.com/infonew/0/news_zt_pics_11067416.jpg/220
28686	http://k.sinaimg.cn/www/dy/s/2014-11-14/U11556P1T1D31142842F21DT20141114071346.jpg/w120h90l50t1b27.jpg
28681	http://infopic.gtimg.com/info/images/2014/11/141593107114528462.jpg
28668	http://infopic.gtimg.com/info/images/2014/11/141593124139217230.jpg
28644	http://zxpic.gtimg.com/infonew/0/2010_pics_-4110.jpg/800
28632	http://tb2.bdstatic.com/tb/editor/images/client/image_emoticon12.png
28632	http://download.wegame.qq.com/gc/formal/common/100689805/thumImg.png
28630	http://pub.idqqimg.com/qqun/xiaoqu/mobile/img/detail-grade-icons.png?0a88de5a
28600	http://y3.ifengimg.com/ifengimcp/pic/20141029/045785d1ce17df97de14_size1_w12_h30.png
28580	http://tb2.bdstatic.com/tb/editor/images/client/image_emoticon1.png
28569	http://y0.ifengimg.com/ifengimcp/pic/20140918/73e47b58ef4fc59f5bc8_size1_w70_h26.png
28552	http://y1.ifengimg.com/ifengimcp/pic/20141110/968b258faad8cd49f010_size54_w145_h100.jpg
28483	http://zxpic.gtimg.com/infonew/0/news_pics_-11989.jpg/640
28476	http://img30.360buyimg.com/mobilecms/s480x180_jfs/t685/365/378203188/101115/b6e7d858/54645e2bNdebdd7fb.jpg
28462	http://y1.ifengimg.com/ifengimcp/pic/20141029/24a00d3b68413b786c09_size1_w12_h30.png
28445	http://img0.paipaiimg.com/0436d1eb/expr-54656001-00000000924F16F05465600100072401.1.jpg
28427	http://s2.pstatp.com/appdetail/3.2.1/arrow_pgc@2x.png
28424	http://gamecenter.qq.com/gamecenter/img/activity-gift/game-activity-gift-banner.png
28370	http://u1.sinaimg.cn/upload/2014/11/13/100979.png
28285	http://gamecenter.qq.com/gamecenter/img/icon-infos.png?aea0ae
28252	http://mjs.sinaimg.cn/wap/h5/cms/feed/channel_feed/201411141140/images/loading_40.40.png
28132	http://s9.rr.itc.cn/org/wapChange/201411_14_7/a3gtds912163187305.jpg
28125	http://y0.ifengimg.com/ifengimcp/pic/20141110/8901dda6d91ffa4b190f_size121_w290_h200.jpg
28071	http://3gimg.qq.com/wap30/info/nba/img/teamlogo2/Warriors-1.png
28067	http://y0.ifengimg.com/ifengimcp/pic/20141112/75fda70fca59f76c3683_size7_w145_h100.jpg
28060	http://3gimg.qq.com/wap30/info/nba/img/teamlogo2/Nets-1.png
28025	http://img.3gcdn.cn/index/2014/11/14/14159312996906.jpg
28022	http://m.baidu.com/static/searchbox/card/addwise.png
28015	http://y0.ifengimg.com/ifengimcp/pic/20141112/6aaeb291c49d8c03aa16_size6_w145_h100.jpg
28005	http://img.3gcdn.cn/index/2014/11/14/14159314941802.jpg
27981	http://img30.360buyimg.com/mobilecms/jfs/t538/263/395545742/24152/6fd8ba83/54649e59N9b51e41e.jpg
27974	http://s0.pstatp.com/image/toutiao_mobile/details_ic_more02.png
27962	http://bdimg.share.baidu.com/static/images/is_32.png?cdnversion=20131219
27957	http://m.baidu.com/static/searchbox/card/yeswise.png
27940	http://a.tbcdn.cn/p/mall/base/favicon2.ico
27940	http://s8.rr.itc.cn/org/wapChange/201411_14_7/b6x6qp6868091727520.jpg
27935	http://k.sinaimg.cn/n/default/20141113/awzunex4591140.jpg/w120h90l50t1c79.jpg
27905	http://sina.cn/favicon.ico
27904	http://k.sinaimg.cn/www/dy/s/2014-11-14/1415927432_PZCSeI.jpg/w120h90l50t1461.jpg
27902	http://k.sinaimg.cn/www/dy/c/2014-11-14/U11347P1T1D31141521F21DT20141114060940.jpg/w120h90l50t161d.jpg
27885	http://k.sinaimg.cn/m1/maxwidth.640/m1.sinaimg.cn/781af72fb5a95305518d589ce5eab3d1_575_383.jpg/w280h200l50t18d7.jpg
27876	http://p2.map.qq.com/maptiles/404.png
27846	http://img30.360buyimg.com/mobilecms/jfs/t652/177/379454343/17021/51a486b6/5465600bNcb02fc12.jpg
27841	http://k.sinaimg.cn/www/ty/o/2014-11-14/U5997P6T12D7409343F44DT20141114120433.jpg/w120h90l50t1e82.jpg
27831	http://img30.360buyimg.com/mobilecms/jfs/t493/74/401484854/12711/e6515c82/54649ec8Nb436be1d.jpg
27814	http://img0.paipaiimg.com/2404ecab/expr-54642428-00000000FA57120854642428000B1896.1.jpg
27799	http://img30.360buyimg.com/mobilecms/jfs/t580/109/392503776/12464/c6138fc4/54649f66N414b40dd.jpg
27766	http://k.sinaimg.cn/n/default/20141114/cczmvum9860447.jpg/w120h90l50t1308.jpg
27735	http://y1.ifengimg.com/ifengimcp/pic/20140715/502c5849b4658acd4caf_size0_w36_h32.png
27712	http://imgstore01.cdn.sogou.com/app/a/100520027/1384227877565
27681	http://gamecenter.qq.com/gamecenter/img/activity-gift/ico-recommend.png?f802e3
27678	http://y2.ifengimg.com/ifengimcp/pic/20140917/b17897153eb921f96eb7_size1_w64_h64.png
27663	http://beacon.sina.com.cn/b.gif?http%3A//lives.sina.cn/live/live%3Fvt%3D4%26pos%3D113%26wm%3D5312_0010%26match_id%3D2014111309%26live_mg%3Dsports
27647	http://qzonestyle.gtimg.cn/aoi/img/icenter/loading.gif?max_age=19830212&d=20141106193947
27634	http://m.sogou.com/resource/vr/5/images/novel-ico.png?v=2
27631	http://img.58cdn.com.cn/m58/m4/index/logo_white.png
27599	http://m.qpic.cn/psb?/V13AWLGJ32XyzL/w8pY6Xeekr4WiASiPqFeI4*nEQTimG2CRlYpMNObWp0!/b/dAoWBJiBCwAA&bo=EAAkAAAAAAACABA!&rf=photoDetail
27586	http://m.qpic.cn/psb?/V13AWLGJ32XyzL/07UYdIzYPtLQgP1nOAPqVdialbSQvtB7tfo0sUoS.Es!/b/dAWH*5cMDAAA&bo=EAAkAAAAAAACABA!&rf=photoDetail
27580	http://m.qpic.cn/psb?/V13AWLGJ32XyzL/sdgIQmdgpbv1qhfBaqQI7igWbfePRJtEopMnzVOJBGo!/b/dGOYCJj9CgAA&bo=EAAkAAAAAAACABA!&rf=photoDetail
27580	http://s3.mimg.ifeng.com/upload/day_130801/201308011428061729_iifeng.png
27573	http://img0.paipaiimg.com/03a8e594/expr-545B222A-0000000078E36A60545B222A0005749B.1.jpg
27570	http://m.qpic.cn/psb?/V13AWLGJ32XyzL/aVOw.rnxsJ1hibzYki6iDKOwNRZySS.nbRjM9y2dfbM!/b/dAY2B5iICwAA&bo=EAAkAAAAAAACABA!&rf=photoDetail
27537	http://a.tbcdn.cn/mw/base/styles/component/icon/images/b_3.png
27535	http://qzonestyle.gtimg.cn/qzone/phone/style/sprite/icon.apps-chg141029142854@2x.png?max_age=19830212&d=20141029142936
27497	http://k.sinaimg.cn/n/default/20141114/cesifvw7391537.jpg/w120h90l50t1484.jpg
27495	http://download.wegame.qq.com/gc/formal/common/100584625/thumImg.png
27481	http://imgcache.gtimg.cn/vipstyle/game/act/20141103_syqx/img/bg1_01_01.jpg
27469	http://img6.paipaiimg.com/67f0186f/expr-545F0DB9-00000000699A0B1E545F0DB900047A99.1.jpg
27467	http://mjs.sinaimg.cn/wap/h5/dpool/comment/201411111441/images/all.png
27442	http://pub.idqqimg.com/qqun/xiaoqu/mobile/img/reply_small_2.png?55d18a89
27441	http://s2.pstatp.com/r2/image/toutiao_mobile/banner_toutiao_icon.png
27427	http://img30.360buyimg.com/mobilecms/s480x180_jfs/t595/286/156164516/101977/6f1e5552/54535be6N64a9810c.jpg
27426	http://m.jd.com/images/index/home-client-s-640x288.png?v=201410301511
27403	http://u1.sinaimg.cn/upload/2013/11/27/45840.png
27401	http://s2.pstatp.com/r2/image/toutiao_mobile/banner_ic_close.png
27399	http://mjs.sinaimg.cn/wap/cms/channel/public/201404231350/images/f_ico.png
27313	http://imgcache.gtimg.cn/vipstyle/game/act/20141103_syqx/img/bg1_02.jpg
27308	http://imgcache.gtimg.cn/vipstyle/game/act/20141103_syqx/img/bg3_01_01.jpg
27289	http://wap.weixiaoxin.com/Pictorial/index/index/zthb/audio_widget_01@2x.png
27267	http://wx.qlogo.cn/mmhead/Q3auHgzwzM7icaUXRPxeVxw0ySB0JCwvy5IQg99NpFz9ewxX8DcLo3Q/0
27232	http://imgcache.gtimg.cn/vipstyle/game/act/20141103_syqx/img/bg3_02_01.jpg
27220	http://wk.baidu.com/favicon.ico
27193	http://imgcache.gtimg.cn/vipstyle/game/act/20141103_syqx/img/bg2_01.jpg
27179	http://k.sinaimg.cn/n/default/20141113/awzunex4591895.jpg/w120h90l50t1d09.jpg
27164	http://m1.sinaimg.cn/maxwidth.640/m1.sinaimg.cn/3e3b67c52633b9847394b9c85bc86f18_634_356.jpg
27151	http://imgcache.gtimg.cn/vipstyle/game/act/20141103_syqx/img/bg2_02.jpg
27150	http://m1.sinaimg.cn/maxwidth.640/m1.sinaimg.cn/e212fcfd04e5ea86dc68862950c0f066_634_423.jpg
27135	http://m1.sinaimg.cn/maxwidth.640/m1.sinaimg.cn/3e880a5ee572319ffff584a899058b94_634_475.jpg
27097	http://imgcache.gtimg.cn/vipstyle/game/act/20141103_syqx/img/i_01.png
27078	http://img30.360buyimg.com/mobilecms/s480x180_jfs/t619/8/413669062/111162/1b552a41/54657f3bN8553a54e.jpg
27061	http://k.sinaimg.cn/m1/maxwidth.640/m1.sinaimg.cn/b04395fa7f5e2714a9947dcde6ef03e8_950_609.jpg/w120h90l50t1140.jpg
27046	http://imgcache.gtimg.cn/vipstyle/game/act/20141103_syqx/img/ads.jpg
26999	http://gw.alicdn.com/tps/i3/TB1N4.lGXXXXXXaapXXN9v38VXX-338-282.jpg
26993	http://download.wegame.qq.com/gc/formal/common/100589660/thumImg.png
26970	http://imgcache.gtimg.cn/vipstyle/game/act/20141103_syqx/img/bg4_01.jpg
26955	http://www.sinaimg.cn/ty/http/video.sina.com.cn/p/sports/k/v/2014-11-14/U7474P6T408D196840F8868DT20141114120231.jpg
26930	http://qzonestyle.gtimg.cn/qzone/em/2.0/e128@2x.gif
26895	http://jingyan.baidu.com/favicon.ico
26886	http://img1.bdstatic.com/static/mobileimage/widget/search/sHeader/img/toobarbk_7d07e31.png
26879	http://imgcache.gtimg.cn/vipstyle/game/act/20141103_syqx/img/bg4_02.jpg
26861	http://photo.sina.cn/favicon.ico
26857	http://m.baidu.com/static/index/icon/video_icon.png
26855	http://k.sinaimg.cn/www/dy/slidenews/2_img/2014_46/55344_1377167_417252.gif/w140h105l50t1fdf.jpg
26832	http://3gimg.qq.com/info/touch/nba3/images/sprites_head2.png
26820	http://m.sogou.com/resource/web/images/loading42.gif
26819	http://img2.bdstatic.com/static/mobileimage/widget/search/sHeader/img/topBarBg_c7a77ce.png
26810	http://static1-m.baidu.com/static/img/webapp/img/toobarbk_7d07e31.png?v=20140605
26796	http://download.wegame.qq.com/gc/formal/common/100574004/thumImg.png
26794	http://beacon.sina.com.cn/b.gif?http%3A//sports.sina.cn/%3Fttp%3Dnavsport%26pos%3D108%26vt%3D4%26wm%3D5312_0010
26788	http://y3.ifengimg.com/ifengimcp/pic/20141013/cb9a3ddd13b4a56f29ac_size3_w54_h54.png
26768	http://k.sinaimg.cn/www/dy/s/p/2014-11-14/U11556P1T1D31140933F21DT20141114010815.jpg/w120h90l50t1f1f.jpg
26727	http://zxpic.gtimg.com/infonew/0/2010_pics_-4118.jpg/800
26725	http://3gimg.qq.com/info/touch/nba3/images/ball.png
26686	http://imgcache.gtimg.cn/vipstyle/game/act/20141103_syqx/img/xz.png
26668	http://k.sinaimg.cn/www/ty/g/seriea/2014-11-14/U8691P6T12D7409373F44DT20141114121404.jpg/w120h90l50t1c83.jpg
26664	http://3gimg.qq.com/info/touch/nba3/images/logo.png
26661	http://k.sinaimg.cn/n/transform/20141114/axixtqq3099668.jpg/w480h240df8.jpg
26639	http://zxpic.gtimg.com/infonew/0/2010_pics_-4108.jpg/800
26639	http://3gimg.qq.com/info/touch/nba3/images/qq.png
26611	http://img1.bdstatic.com/static/mobileimage/img/bgCover_a47e017.png
26601	http://k.sinaimg.cn/www/dy/c/2014-11-14/U11347P1T1D31141431F21DT20141114040131.jpg/w120h90l50t1a1d.jpg
26594	http://imgcache.gtimg.cn/ACT/svip_act/act_img/owenlai/201408/1408416758_duocaiqipao.png
26586	http://k.sinaimg.cn/n/default/20141114/cczmvum9858443.jpg/w480h240d20.jpg
26571	http://mjs.sinaimg.cn/wap/dpool/public/201402181140/images/cms_icon.png
26568	http://a.tbcdn.cn/kissy/1.0.0/build/imglazyload/spaceball.gif
26539	http://mjs.sinaimg.cn/wap/dpool/public/201402181140/images/f_ico.png
26535	http://p3.v.iask.com/774/525/136287534_2.jpg
26516	http://3gimg.qq.com/info/touch/nba3/images/bgbody.png
26515	http://p3.v.iask.com/601/341/136302508_2.jpg
26500	http://tb2.bdstatic.com/tb/editor/images/client/image_emoticon22.png
26486	http://k.sinaimg.cn/www/dy/s/2014-11-14/1415904685_LAl03Q.jpg/w120h90l50t1308.jpg
26432	http://gw.alicdn.com/tps/i3/TB1ooosGFXXXXXBXVXXdIns_XXX-1125-352.jpg
26368	http://s1.rr.itc.cn/h5/css/msohu/v3/tags/i/hw/hw_01.png
26363	http://k.sinaimg.cn/www/dy/s/p/2014-11-14/U11556P1T1D31142834F21DT20141114070711.jpg/w120h90l50t124b.jpg
26359	http://zxpic.gtimg.com/infonew/0/sports_pics_113399775.jpg/168
26343	http://img.taobaocdn.com/bao/uploaded/TB1V5tyGFXXXXX2XXXXSutbFXXX.jpg_80x80.jpg
26300	http://img.baidu.com/img/iknow/wenku/gozhuomian1.jpg
26291	http://tb2.bdstatic.com/tb/editor/images/client/image_emoticon16.png
26279	http://k.sinaimg.cn/www/dy/s/2014-11-13/U11556P1T1D31140781F21DT20141113234607.jpg/w120h90l50t1c9e.jpg
26277	http://k.sinaimg.cn/www/dy/s/p/2014-11-14/U11556P1T1D31140795F21DT20141114000048.jpg/w120h90l50t1280.jpg
26249	http://3gimg.qq.com/qq_product_operations/tiqq/xman/bg.jpg
26239	http://zxpic.gtimg.com/infonew/0/sports_pics_113398943.jpg/168
26230	http://k.sinaimg.cn/m1/maxwidth.640/m1.sinaimg.cn/2cb8dd7ebdf0be8394a10e34ff5fe597_593_402.jpg/w120h90l50t1603.jpg
26223	http://app.uc.cn/appstore/web_store/images/best_app_list_img.png
26205	http://imgcache.gtimg.cn/club/gameCenter/gift/banner/29584/banner.jpg
26159	http://tb2.bdstatic.com/tb/editor/images/client/image_emoticon24.png
26147	http://tb1.bdstatic.com/tb/cms/wise_client_bottom_img_top.png
26139	http://zxpic.gtimg.com/infonew/0/2010_pics_-4116.jpg/800
26112	http://k.sinaimg.cn/n/transform/20141114/axixtqk9547769.jpg/w480h240750.jpg
26088	http://angpic.3g.net.cn/ai/78867017505702488.jpg
26086	http://wap.sogou.com/images/logo/2014/new/indexLogo_v2.png
26057	http://inews.gtimg.com/newsapp_match/0/29079411/640
26056	http://bdimg.share.baidu.com/static/api/img/share/icons_0_16.png?v=d754dcc0.png
25999	http://wap.sogou.com/images/logo/2014/new/favicon.ico?ver=4
25998	http://gw.alicdn.com/tps/i1/TB13pRVGXXXXXb7aXXX8Wot0FXX-640-200.png?_wvcrc=1
25980	http://inews.gtimg.com/newsapp_ls/0/29079661_580360/0
25960	http://pub.idqqimg.com/qqun/xiaoqu/mobile/img/inturn.png?e6414073
25904	http://k.sinaimg.cn/www/dy/c/p/2014-11-13/U11347P1T1D31140779F21DT20141114000834.jpg/w120h90l50t1390.jpg
25875	http://zxpic.gtimg.com/infonew/0/sports_pics_113392683.jpg/168
25862	http://k.sinaimg.cn/www/dy/s/2014-11-14/U11347P1T1D31141388F21DT20141114044520.jpg/w120h90l50t150c.jpg
25818	http://k.sinaimg.cn/www/dy/s/p/2014-11-14/U11556P1T1D31140800F21DT20141114003749.jpg/w120h90l50t1aff.jpg
25798	NULL
25789	http://k.sinaimg.cn/www/ty/http/video.sina.com.cn/p/sports/k/v/2014-11-14/U7474P6T408D196853F8868DT20141114123851.jpg/w120h90l50t1460.jpg
25788	http://wap.sogou.com/resource/web/images/indexSkin01_v2.png
25764	http://pnewsapp.tc.qq.com/newsapp_ls/0/11691072_150110/0
25724	http://y2.ifengimg.com/ifengimcp/pic/20141105/49739812d63d43232acb_size9_w300_h65.jpg
25694	http://beacon.sina.com.cn/a.gif?V=2.3.1&CI=sz:320x569
25692	http://3gimg.qq.com/qq_product_operations/tiqq/xman/phoneBtn.png
25684	http://img30.360buyimg.com/mobilecms/s480x180_jfs/t496/336/392876310/107982/4b50334d/54642b77N9f3d9051.jpg
25596	http://k.sinaimg.cn/www/dy/slidenews/2_img/2014_46/55344_1377166_676246.gif/w140h105l50t1973.jpg
25582	http://k.sinaimg.cn/n/default/20141114/axixtqk9547219.jpg/w480h240058.jpg
25489	http://i.go.sohu.com/count/v?apid=beans_12492&supplyid=4
25450	http://gamecenter.qq.com/gamecenter/img/coming-soon-icon.png?1992ce
25429	http://k.sinaimg.cn/www/ty/o/2014-11-14/U9977P6T12D7408751F44DT20141114045040.jpg/w120h90l50t1e19.jpg
25406	http://m.baidu.com/static/tf/x.gif
25360	http://download.wegame.qq.com/gc/formal/common/100570995/thumImg.png
25350	http://angpic.3g.net.cn/ai/77487731667715729.jpg
25342	http://s7.rr.itc.cn/s/wapChange/201411_14_7/a9gye16158236032520.jpg
25329	http://m.qzone.com/favicon.ico
25313	http://mmbiz.qpic.cn/mmbiz/zLKhkHWqJBCCtb3arEBvv0zKr5sz0SpVOYTgFwIFEEJrpjks6b6Yxw9rFBic6iaKD6CPYuIGicsoBNcJMq7ZSuufQ/0
25312	http://s7.rr.itc.cn/s/wapChange/201411_14_7/a8g55s6158201704520.jpg
25221	http://img02.taobaocdn.com/tps/i2/T16cdWXBVbXXb1upjX.jpg
25213	http://qzonestyle.gtimg.cn/qzone/em/2.0/e101@2x.gif
25163	http://m.baidu.com/static/ala/wz_general/icon_ala_l.png
25153	http://img30.360buyimg.com/mobilecms/jfs/t460/48/373736778/20236/673593b8/546318a1N0d404782.jpg
25140	http://static.paipaiimg.com/qqbuy/img/transparent.png
25137	http://k.sinaimg.cn/www/dy/s/2014-11-14/U11556P1T1D31142842F21DT20141114071346.jpg/w290h290318.jpg
25117	http://k.sinaimg.cn/www/ty/j/2014-11-14/U6521P6T12D7409070F44DT20141114100202.jpg/w120h90l50t1f67.jpg
25112	http://img30.360buyimg.com/mobilecms/jfs/t532/135/405483505/15959/66214a34/54649afcN2ae822e8.jpg
25098	http://img30.360buyimg.com/mobilecms/jfs/t667/142/398208555/35388/8164f497/54649b68N0819ca64.jpg
25097	http://m.jd.com/images/touch2013/index/logo.png
25025	http://a.tbcdn.cn/mw/base/styles/component/icon/images/c_1.png
25022	http://img0.bdstatic.com/static/mobileimage/img/icon_topRsQuery_572e2d8.png
25017	http://k.sinaimg.cn/n/default/20141113/avxeafr4665336.jpg/w120h90l50t1b8e.jpg
25014	http://imgstore04.cdn.sogou.com/app/a/100520027/1384228762709
24973	http://k.sinaimg.cn/n/default/20141107/awzunex4556819.jpg/w480h240e31.jpg
24870	http://zxpic.gtimg.com/infonew/0/news_pics_113403337.jpg/168
24867	http://m.sogou.com/resource/vr/5/images/sm_img.png
24784	http://k.sinaimg.cn/www/ty/o/2014-11-14/U9977P6T12D7408836F44DT20141114070054.jpg/w120h90l50t1702.jpg
24737	http://news.sina.cn/favicon.ico
24705	http://k.sinaimg.cn/www/dy/s/2014-11-13/U11556P1T1D31140792F21DT20141113235551.jpg/w120h90l50t179d.jpg
24699	http://m.baidu.com/static/tf/alaxs/css/images/c.png
24696	http://bqq.gtimg.com/58/images/banner_1112.png
24656	http://mjs.sinaimg.cn/wap/h5/dpool/live/sina_live/201411130915/images/live_ico.png
24632	http://i.go.sohu.com/count/v?apid=beans_12296&supplyid=4
24630	http://qzonestyle.gtimg.cn/qzone/em/2.0/e103@2x.gif
24621	http://m1.sinaimg.cn/maxwidth.640/m1.sinaimg.cn/2115d101bccaf462d143c9a71439f5ec_634_423.jpg
24543	http://i.go.sohu.com/count/v?apid=beans_12444&supplyid=4
24540	http://m.baidu.com/static/tf/alaxs/css/images/tool_icons.png?t=0123
24496	http://game.html5.qq.com/img/category-38644.jpg
24477	http://download.wegame.qq.com/gc/formal/common/1000000390/thumImg.png
24459	http://gw.alicdn.com/tps/i1/TB1cYL_GpXXXXciXXXXrVZt0FXX-640-200.jpg?_wvcrc=1
24447	http://zxpic.gtimg.com/infonew/0/2010_pics_-4143.jpg/800
24447	http://i.go.sohu.com/count/v?apid=beans_12445&supplyid=4
24445	http://game.html5.qq.com/img/category-147.jpg
24440	http://img.58cdn.com.cn/m58/m3/img/58ban.0505.png
24416	http://k.sinaimg.cn/www/ty/o/2014-11-14/U9977P6T12D7408727F44DT20141114040950.jpg/w120h90l50t125a.jpg
24409	http://game.html5.qq.com/img/category-151.jpg
24373	http://game.html5.qq.com/img/category-121.jpg
24372	http://3gimg.qq.com/wap30/info/nba/img/teamlogo2/Mavericks-1.png
24335	http://game.html5.qq.com/img/category-144.jpg
24300	http://mp.weixin.qq.com/mp/jsreport?1=1&key=0&content=msg:Uncaught%20ReferenceError%3A%20WeixinJSBridge%20is%20not%20defined
24287	http://game.html5.qq.com/img/category-149.jpg
24284	http://k.sinaimg.cn/www/ty/http/video.sina.com.cn/p/sports/k/v/2014-11-14/U5053P6T408D196833F8868DT20141114112049.jpg/w120h90l50t1d8b.jpg
24282	http://zxpic.gtimg.com/infonew/0/sports_zt_pics_11069604.jpg/220
24278	http://game.html5.qq.com/img/category-146.jpg
24250	http://m.jd.com/images/touch2013/index/icon.png
24219	http://game.html5.qq.com/img/category-148.jpg
